race_id,date,course,track_type,distance,weather,track_moisture,field_size,horse_id,horse_name,umaban,waku,sex,age,jockey,weight_carried,horse_weight,horse_weight_diff,odds,popularity,finish_pos,is_synthetic
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0043,サウスノックス,5,2,牝,4,川田,53.8,467.0,-0.0,57.1,13,10,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0065,レガレイラクイーン,6,2,牝,3,菅原明,57.4,480.0,6.0,20.6,8,8,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0071,テンハッピーアイランド,7,3,牡,4,ルメール,57.3,501.0,-4.0,70.2,14,3,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0073,ハヤオー,8,3,牡,2,武豊,55.3,498.0,8.0,36.8,11,13,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0051,シンエンペラーミラノ,9,4,牝,3,武豊,54.8,466.0,3.0,10.3,4,11,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0004,ジャンタルオー,10,4,牡,4,武豊,57.3,486.0,5.0,77.2,15,16,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0023,イーストクイーン,11,5,牝,4,武豊,55.2,471.0,3.0,22.4,9,9,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0079,ハヤエリーゼ79,12,5,牡,2,川田,58.7,458.0,1.0,15.8,7,7,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0045,ノースブラック,13,6,牝,4,戸崎,56.6,512.0,-8.0,23.7,10,6,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0001,イーストオー,14,6,牝,2,横山和,56.4,474.0,-2.0,13.3,6,12,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0029,ナミュールアイランド,15,7,牝,4,鮫島駿,56.2,476.0,7.0,10.9,5,2,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0061,ウエストロード,16,7,牡,2,戸崎,59.6,488.0,-1.0,310.0,18,18,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0019,タスティロード,17,8,牡,4,横山和,56.8,491.0,-0.0,3.3,1,1,1
2023-08-01_東京_8,2023-08-01,東京,ダート,1800,晴,0.07,18,H0008,ソールクイーン,18,8,牝,2,鮫島駿,56.3,496.0,-4.0,147.5,17,17,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0014,セントラルオペラ,1,1,牡,4,横山和,54.2,497.0,-1.0,3.4,2,1,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0053,サクラロード,2,2,牡,3,岩田望,57.3,467.0,4.0,15.2,4,6,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0075,ノースオペラ,3,3,牝,3,菅原明,58.5,492.0,-1.0,22.3,5,7,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0024,ステラキング,4,4,牡,2,武豊,54.4,486.0,1.0,5.5,3,2,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0064,イーストミラノ,5,5,牝,4,坂井,55.1,448.0,-4.0,23.1,6,4,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0002,ステラノックス,6,6,牡,3,ルメール,55.9,464.0,-3.0,61.1,8,5,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0044,ソールオー,7,7,牡,4,菅原明,56.8,468.0,-3.0,1.7,1,3,1
2023-08-03_東京_9,2023-08-03,東京,芝,1400,大雨,0.05,8,H0034,ダノンオー,8,8,セ,4,鮫島駿,57.9,439.0,3.0,52.2,7,8,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0048,ソールクイーン48,1,1,牡,2,川田,56.9,439.0,5.0,11.5,4,8,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0023,イーストクイーン,2,1,牝,4,武豊,55.8,459.0,-12.0,12.7,6,10,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0042,プログノブラック,3,1,牡,3,菅原明,55.8,462.0,4.0,42.1,12,12,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0024,ステラキング,4,2,牡,2,川田,58.0,477.0,-2.0,3.8,1,6,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0046,ナミュールエリーゼ,5,2,牝,4,ルメール,56.4,490.0,7.0,117.0,16,13,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0051,シンエンペラーミラノ,6,3,牝,3,坂井,55.9,475.0,-7.0,15.7,7,1,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0009,リバティインパクト,7,3,牡,3,松山,56.6,458.0,2.0,3.8,2,7,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0006,テンハッピーオー,8,4,牡,3,戸崎,54.0,472.0,-0.0,89.5,15,9,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0063,ベラジオクイーン,9,4,牡,3,坂井,52.9,451.0,-1.0,12.4,5,5,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0059,イクイブラック,10,5,牡,4,岩田望,55.3,478.0,3.0,28.2,10,11,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0040,イクイノックス,11,5,牝,3,武豊,55.9,482.0,11.0,22.2,8,15,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0032,レガレイラオペラ,12,6,牝,2,武豊,55.1,499.0,5.0,47.3,13,14,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0011,ノースインパクト,13,6,牡,2,松山,56.2,428.0,-2.0,7.3,3,3,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0028,キタサンキング,14,7,牝,3,坂井,55.7,489.0,4.0,56.6,14,16,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0007,ウエストクイーン,15,7,牝,3,川田,56.2,483.0,-5.0,28.8,11,4,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0054,ジャスティンインパクト54,16,8,セ,2,鮫島駿,56.2,471.0,2.0,27.0,9,2,1
2023-08-06_小倉_10,2023-08-06,小倉,ダート,3200,晴,0.04,17,H0061,ウエストロード,17,8,牡,2,川田,55.4,493.0,-7.0,713.5,17,17,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0072,アーバンホーン,1,1,牡,4,川田,56.0,475.0,-1.0,36.5,10,9,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0041,ドウデュースオペラ,2,1,牡,2,松山,55.9,422.0,1.0,19.5,8,10,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0077,ディープアイランド77,3,2,牡,3,岩田望,55.9,452.0,-4.0,5.5,3,5,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0006,テンハッピーオー,4,2,牡,3,西村,54.9,479.0,7.0,11.9,6,2,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0004,ジャンタルオー,5,3,牡,4,鮫島駿,55.0,484.0,-2.0,11.6,5,3,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0043,サウスノックス,6,3,牝,4,横山和,57.1,484.0,12.0,31.7,9,8,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0025,ミカロード,7,4,牝,2,川田,54.6,479.0,3.0,3.4,1,1,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0040,イクイノックス,8,4,牝,3,戸崎,55.5,482.0,3.0,81.2,11,11,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0005,ジャスティンミラノ,9,5,牡,4,岩田望,54.0,461.0,5.0,6.2,4,4,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0007,ウエストクイーン,10,6,牝,3,横山武,54.5,487.0,10.0,16.3,7,7,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0026,ソールアイランド,11,7,牡,3,横山和,57.3,446.0,7.0,181.8,12,12,1
2023-08-08_中山_11,2023-08-08,中山,芝,3000,雨,0.01,12,H0074,ステラミラノ,12,8,牝,2,岩田望,55.6,461.0,-3.0,3.6,2,6,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0055,ウエストミラノ,1,1,牡,3,横山和,58.0,475.0,2.0,1.2,1,1,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0005,ジャスティンミラノ,2,1,牡,4,川田,54.9,474.0,-1.0,6.2,2,11,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0031,ジャンタルオー31,3,2,牡,4,鮫島駿,56.5,470.0,-2.0,33.7,10,4,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0004,ジャンタルオー,4,2,牡,4,ルメール,54.9,470.0,3.0,27.4,9,3,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0039,シンエンペラーオー,5,3,牡,2,武豊,57.3,476.0,-9.0,9.2,4,8,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0038,プログノロード38,6,3,牝,2,坂井,53.4,468.0,-3.0,8.1,3,9,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0027,タスティインパクト,7,4,牡,2,岩田望,60.0,472.0,0.0,25.0,8,6,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0037,ダノンオペラ,8,4,牡,3,坂井,55.1,490.0,-7.0,24.7,7,12,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0066,ハヤインパクト,9,5,牝,4,岩田望,53.1,477.0,-0.0,13.5,5,7,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0070,ブローザロード,10,6,牝,4,西村,58.3,457.0,-10.0,50.8,12,2,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0014,セントラルオペラ,11,7,牡,4,横山和,56.7,502.0,8.0,18.3,6,5,1
2023-08-10_中京_12,2023-08-10,中京,芝,3000,晴,0.06,12,H0075,ノースオペラ,12,8,牝,3,戸崎,57.0,485.0,-10.0,44.1,11,10,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0066,ハヤインパクト,1,1,牝,4,ルメール,54.6,474.0,-4.0,11.1,5,7,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0015,セントラルクイーン,2,1,牡,3,鮫島駿,55.6,494.0,7.0,22.4,13,13,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0079,ハヤエリーゼ79,3,1,牡,2,戸崎,54.4,465.0,-12.0,17.8,10,17,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0065,レガレイラクイーン,4,2,牝,3,川田,55.3,484.0,-1.0,16.7,8,14,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0030,プログノロード,5,2,牡,4,川田,60.0,461.0,9.0,17.1,9,9,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0038,プログノロード38,6,2,牝,2,坂井,57.5,452.0,1.0,21.0,11,12,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0060,ジャスティンホーン,7,3,牡,4,横山和,57.5,487.0,-4.0,11.9,6,6,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0068,タスティロード68,8,3,牝,4,川田,55.3,503.0,10.0,307.7,18,18,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0002,ステラノックス,9,4,牡,3,岩田望,58.4,455.0,-4.0,30.4,15,15,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0050,ドウデュースブラック,10,4,牝,2,松山,55.8,477.0,7.0,9.3,3,3,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0044,ソールオー,11,5,牡,4,岩田望,55.6,463.0,6.0,25.9,14,2,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0051,シンエンペラーミラノ,12,5,牝,3,戸崎,55.6,475.0,0.0,10.9,4,10,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0003,プログノオペラ,13,6,牡,4,横山武,56.3,492.0,-3.0,65.4,17,16,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0001,イーストオー,14,6,牝,2,川田,58.7,490.0,-2.0,16.4,7,8,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0010,ジャンタルオペラ,15,7,牡,3,西村,53.3,469.0,-14.0,22.0,12,5,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0023,イーストクイーン,16,7,牝,4,戸崎,55.1,466.0,9.0,7.3,2,11,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0019,タスティロード,17,8,牡,4,松山,53.5,481.0,-2.0,3.6,1,1,1
2023-08-13_函館_1,2023-08-13,函館,ダート,2200,晴,0.07,18,H0028,キタサンキング,18,8,牝,3,菅原明,57.8,497.0,2.0,33.7,16,4,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0013,ジャスティンインパクト,1,1,牝,2,横山和,56.2,483.0,0.0,9.9,4,3,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0047,リバティホーン,2,1,牡,2,西村,54.2,507.0,1.0,32.0,9,2,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0046,ナミュールエリーゼ,3,2,牝,4,松山,53.3,487.0,-2.0,164.8,13,13,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0002,ステラノックス,4,2,牡,3,鮫島駿,57.8,465.0,-8.0,75.1,10,11,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0052,サクラエリーゼ,5,3,牝,2,坂井,57.4,476.0,5.0,2.1,1,8,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0039,シンエンペラーオー,6,3,牡,2,坂井,59.9,482.0,0.0,4.7,2,1,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0071,テンハッピーアイランド,7,4,牡,4,川田,54.7,515.0,3.0,93.2,11,6,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0079,ハヤエリーゼ79,8,4,牡,2,松山,58.5,452.0,6.0,24.4,7,10,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0064,イーストミラノ,9,5,牝,4,武豊,55.4,459.0,4.0,4.7,3,4,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0056,イクイオー,10,5,牡,2,菅原明,59.1,508.0,-4.0,121.3,12,12,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0053,サクラロード,11,6,牡,3,ルメール,54.1,462.0,-12.0,10.5,5,5,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0032,レガレイラオペラ,12,7,牝,2,横山武,53.6,502.0,-1.0,29.7,8,7,1
2023-08-15_中京_2,2023-08-15,中京,芝,3600,曇,0.11,13,H0014,セントラルオペラ,13,8,牡,4,横山和,56.7,506.0,-2.0,12.6,6,9,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0039,シンエンペラーオー,1,1,牡,2,西村,56.6,469.0,5.0,12.7,7,5,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0041,ドウデュースオペラ,2,1,牡,2,武豊,56.0,425.0,-3.0,17.4,8,13,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0058,ディープアイランド,3,1,牡,3,横山和,56.4,525.0,2.0,24.1,12,6,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0019,タスティロード,4,2,牡,4,横山和,58.8,485.0,-5.0,6.4,3,3,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0047,リバティホーン,5,2,牡,2,松山,57.1,512.0,1.0,12.6,6,11,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0061,ウエストロード,6,2,牡,2,横山武,55.7,474.0,-6.0,19.5,9,8,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0025,ミカロード,7,3,牝,2,松山,57.1,473.0,9.0,6.1,2,9,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0011,ノースインパクト,8,3,牡,2,坂井,55.1,426.0,3.0,11.0,5,2,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0027,タスティインパクト,9,4,牡,2,横山武,57.6,471.0,2.0,50.1,14,12,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0052,サクラエリーゼ,10,4,牝,2,川田,56.7,473.0,6.0,166.8,18,18,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0009,リバティインパクト,11,5,牡,3,戸崎,56.1,464.0,-11.0,27.5,13,15,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0075,ノースオペラ,12,5,牝,3,坂井,53.1,504.0,-5.0,61.1,15,10,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0069,サクラエリーゼ69,13,6,牡,3,坂井,56.8,465.0,6.0,21.5,11,17,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0077,ディープアイランド77,14,6,牡,3,岩田望,55.6,459.0,-1.0,62.8,16,16,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0020,サウスオペラ,15,7,牡,2,菅原明,55.7,491.0,1.0,145.0,17,14,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0042,プログノブラック,16,7,牡,3,岩田望,56.6,453.0,-3.0,20.7,10,1,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0079,ハヤエリーゼ79,17,8,牡,2,武豊,55.3,455.0,5.0,4.7,1,7,1
2023-08-17_小倉_3,2023-08-17,小倉,芝,1400,曇,0.07,18,H0032,レガレイラオペラ,18,8,牝,2,菅原明,55.4,501.0,9.0,6.6,4,4,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0003,プログノオペラ,1,1,牡,4,横山武,56.6,484.0,1.0,23.8,6,6,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0005,ジャスティンミラノ,2,1,牡,4,ルメール,56.8,466.0,8.0,6.1,4,8,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0058,ディープアイランド,3,2,牡,3,横山和,58.5,518.0,-3.0,9.8,5,2,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0039,シンエンペラーオー,4,2,牡,2,横山和,57.0,479.0,1.0,4.3,3,4,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0022,キタサンノックス,5,3,牡,2,西村,53.1,467.0,10.0,186.0,13,10,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0016,ステラアイランド,6,3,牡,3,横山武,54.9,450.0,-5.0,113.9,11,11,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0020,サウスオペラ,7,4,牡,2,戸崎,56.1,490.0,12.0,84.0,10,1,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0017,オルフェホーン,8,4,牡,2,戸崎,58.6,492.0,4.0,4.1,2,5,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0052,サクラエリーゼ,9,5,牝,2,鮫島駿,57.2,455.0,-8.0,150.3,12,12,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0027,タスティインパクト,10,5,牡,2,西村,56.3,471.0,1.0,30.2,7,13,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0064,イーストミラノ,11,6,牝,4,松山,56.4,447.0,-9.0,46.2,8,9,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0079,ハヤエリーゼ79,12,7,牡,2,武豊,57.4,459.0,8.0,2.4,1,3,1
2023-08-20_新潟_4,2023-08-20,新潟,芝,1200,小雨,0.03,13,H0045,ノースブラック,13,8,牝,4,松山,56.3,520.0,9.0,65.2,9,7,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0051,シンエンペラーミラノ,1,1,牝,3,西村,55.9,471.0,1.0,7.8,4,4,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0046,ナミュールエリーゼ,2,2,牝,4,西村,54.5,493.0,7.0,229.0,8,8,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0039,シンエンペラーオー,3,3,牡,2,川田,56.6,477.0,-4.0,7.6,3,6,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0031,ジャンタルオー31,4,4,牡,4,松山,53.9,460.0,-7.0,3.2,1,2,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0064,イーストミラノ,5,5,牝,4,鮫島駿,55.7,457.0,3.0,50.1,6,5,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0059,イクイブラック,6,6,牡,4,西村,52.9,474.0,-2.0,3.2,2,3,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0028,キタサンキング,7,7,牝,3,横山武,55.9,481.0,15.0,73.0,7,7,1
2023-08-22_中京_5,2023-08-22,中京,ダート,1400,雨,0.1,8,H0015,セントラルクイーン,8,8,牡,3,横山武,56.2,496.0,-6.0,8.3,5,1,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0048,ソールクイーン48,1,1,牡,2,松山,55.1,443.0,10.0,19.3,5,7,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0029,ナミュールアイランド,2,1,牝,4,ルメール,54.7,461.0,-14.0,1.6,1,2,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0009,リバティインパクト,3,2,牡,3,松山,54.4,470.0,-7.0,2.4,2,3,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0068,タスティロード68,4,2,牝,4,川田,57.8,508.0,-7.0,59.4,8,8,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0062,ウエストキング,5,3,セ,4,横山和,58.9,435.0,5.0,58.9,7,9,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0016,ステラアイランド,6,4,牡,3,川田,57.2,465.0,2.0,28.0,6,4,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0042,プログノブラック,7,5,牡,3,戸崎,54.9,449.0,-10.0,77.6,9,1,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0027,タスティインパクト,8,6,牡,2,菅原明,56.0,468.0,-2.0,10.6,4,6,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0030,プログノロード,9,7,牡,4,戸崎,54.9,484.0,6.0,7.9,3,5,1
2023-08-24_小倉_6,2023-08-24,小倉,芝,2400,曇,0.08,10,H0018,イーストホーン,10,8,牝,4,武豊,57.3,481.0,-3.0,123.8,10,10,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0011,ノースインパクト,1,1,牡,2,武豊,54.5,433.0,3.0,21.7,7,8,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0047,リバティホーン,2,1,牡,2,岩田望,55.0,505.0,7.0,55.4,12,12,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0022,キタサンノックス,3,2,牡,2,武豊,52.8,480.0,-5.0,34.2,8,13,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0014,セントラルオペラ,4,2,牡,4,鮫島駿,58.6,495.0,-4.0,5.0,2,1,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0015,セントラルクイーン,5,3,牡,3,武豊,57.2,491.0,-12.0,72.0,13,11,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0076,レガレイラアイランド,6,3,牡,3,菅原明,56.8,470.0,-0.0,36.3,9,5,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0059,イクイブラック,7,4,牡,4,川田,51.9,472.0,1.0,14.4,5,7,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0043,サウスノックス,8,4,牝,4,西村,58.0,491.0,2.0,135.4,14,14,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0063,ベラジオクイーン,9,5,牡,3,西村,53.5,456.0,-1.0,8.4,4,2,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0039,シンエンペラーオー,10,5,牡,2,鮫島駿,54.8,469.0,3.0,5.8,3,3,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0042,プログノブラック,11,6,牡,3,戸崎,55.3,452.0,1.0,41.9,10,6,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0058,ディープアイランド,12,6,牡,3,岩田望,54.9,520.0,17.0,44.0,11,10,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0024,ステラキング,13,7,牡,2,松山,56.2,478.0,2.0,2.8,1,4,1
2023-08-27_阪神_7,2023-08-27,阪神,ダート,2200,曇,0.02,14,H0077,ディープアイランド77,14,8,牡,3,鮫島駿,56.1,466.0,-2.0,21.3,6,9,1
2023-08-29_小倉_8,2023-08-29,小倉,芝,1600,晴,0.06,17,H0035,ノースノックス,1,1,牝,2,ルメール,56.6,424.0,8.0,550.1,17,16,1
2023-08-29_小倉_8,2023-08-29,小倉,芝,1600,晴,0.06,17,H0027,タスティインパクト,2,1,牡,2,岩田望,59.3,467.0,7.0,41.3,12,10,1
2023-08-29_小倉_8,2023-08-29,小倉,芝,1600,晴,0.06,17,H0049,アーバンキング,3,1,牝,2,横山武,56.7,486.0,-0.0,28.7,11,12,1
